Time, Head-X, Head-Y, Head-Z, Head-rX, Head-rY, Head-rZ, LeftHand-X, LeftHand-Y, LeftHand-Z, LeftHand-rX, LeftHand-rY, LeftHand-rZ, RightHand-X, RightHand-Y, RightHand-Z, RightHand-rX, RightHand-rY, RightHand-rZ
761.0822, 29.656, 1.499, -14.776, 358.613, 277.904, 358.431, 29.486, 1.063, -14.749, 342.709, 283.470, 355.691, 29.533, 1.022, -14.944, 347.018, 257.711, 3.034
761.5822, 29.686, 1.512, -14.781, 346.462, 296.058, 3.226, 29.534, 1.095, -14.690, 328.717, 289.136, 353.349, 29.499, 1.014, -14.877, 343.604, 270.560, 1.099
762.0822, 29.718, 1.513, -14.722, 343.806, 314.944, 359.248, 29.561, 1.112, -14.592, 326.708, 300.029, 354.568, 29.508, 1.017, -14.761, 341.356, 285.172, 9.610
762.5822, 29.737, 1.473, -14.654, 13.522, 352.244, 2.093, 29.576, 1.108, -14.592, 326.744, 302.425, 353.375, 29.519, 1.017, -14.740, 341.553, 293.739, 4.468
763.0822, 29.723, 1.471, -14.655, 14.919, 345.175, 1.834, 29.576, 1.098, -14.571, 330.798, 306.035, 356.264, 29.518, 1.015, -14.745, 342.950, 292.987, 3.270
763.5822, 29.718, 1.511, -14.677, 347.674, 343.075, 1.157, 29.586, 1.093, -14.565, 332.677, 306.615, 350.396, 29.518, 1.011, -14.737, 343.514, 294.771, 4.289
764.0822, 29.716, 1.534, -14.741, 323.449, 310.671, 0.268, 29.560, 1.099, -14.584, 331.178, 301.181, 350.888, 29.503, 1.008, -14.750, 344.327, 290.139, 5.941
764.5822, 29.715, 1.531, -14.744, 326.888, 301.840, 1.436, 29.542, 1.100, -14.615, 330.976, 293.008, 351.114, 29.503, 1.013, -14.783, 343.918, 284.185, 4.781
765.0822, 28.560, 1.466, -14.546, 19.808, 276.536, 0.495, 28.441, 1.091, -14.431, 332.725, 287.645, 353.816, 28.414, 1.017, -14.611, 345.488, 277.761, 9.953
765.5822, 26.882, 1.480, -14.884, 11.650, 277.705, 0.556, 26.756, 1.088, -14.779, 333.239, 285.635, 353.877, 26.736, 1.016, -14.953, 344.373, 279.657, 5.473
766.0822, 24.866, 1.311, -14.879, 8.631, 280.033, 359.245, 24.737, 0.916, -14.768, 332.816, 289.523, 353.189, 24.711, 0.842, -14.943, 345.433, 283.202, 5.123
766.5822, 23.593, -0.981, -14.719, 11.934, 280.512, 359.787, 23.460, -1.367, -14.601, 333.122, 290.648, 353.173, 23.436, -1.442, -14.785, 344.145, 279.443, 8.193
767.0822, 23.614, -5.770, -14.373, 11.842, 315.260, 1.110, 23.492, -6.151, -14.290, 332.355, 289.873, 353.854, 23.439, -6.238, -14.462, 344.275, 283.745, 7.977
767.5822, 22.629, -8.495, -13.712, 354.417, 305.563, 0.706, 22.553, -8.895, -13.552, 328.459, 309.395, 348.865, 22.450, -8.989, -13.692, 346.520, 302.787, 11.446
768.0822, 20.859, -8.480, -13.443, 339.658, 270.409, 2.908, 20.702, -8.853, -13.323, 319.633, 278.671, 354.779, 20.670, -8.968, -13.412, 340.899, 296.890, 12.713
768.5822, 19.076, -8.505, -13.350, 358.171, 273.396, 0.362, 18.862, -8.790, -13.262, 300.569, 279.815, 352.258, 18.881, -8.963, -13.398, 340.269, 284.200, 12.747
769.0822, 17.218, -8.504, -13.262, 358.575, 273.182, 1.645, 16.893, -8.704, -13.183, 298.974, 275.164, 353.335, 17.025, -8.964, -13.299, 341.616, 285.349, 14.890
769.5822, 15.261, -8.502, -13.193, 357.859, 272.125, 2.126, 14.936, -8.713, -13.107, 300.120, 275.372, 351.986, 15.076, -8.971, -13.237, 343.505, 282.652, 15.465
770.0822, 14.552, -8.225, -13.124, 292.184, 274.729, 357.910, 14.218, -8.029, -13.035, 304.343, 88.426, 178.722, 14.052, -8.237, -13.161, 283.822, 338.719, 311.307
770.5822, 12.357, -8.551, -13.089, 289.342, 280.801, 350.099, 12.001, -8.349, -12.984, 304.477, 81.004, 185.454, 11.918, -8.394, -13.141, 288.385, 63.494, 222.050
771.0822, 7.547, -9.614, -13.125, 286.863, 296.279, 333.545, 7.192, -9.450, -13.043, 310.918, 88.006, 181.946, 7.099, -9.450, -13.173, 289.371, 52.963, 233.341
771.5822, 5.426, -8.007, -12.746, 284.990, 18.625, 253.862, 5.060, -7.825, -12.664, 314.137, 87.065, 182.764, 4.946, -7.824, -12.807, 286.825, 62.138, 229.683
772.0822, 5.438, -5.984, -12.127, 301.065, 32.606, 246.023, 5.064, -5.787, -12.025, 314.649, 83.599, 189.087, 4.946, -5.770, -12.165, 286.988, 50.330, 244.833
772.5822, 5.428, -4.783, -12.370, 293.012, 20.369, 255.192, 5.057, -4.599, -12.263, 313.893, 80.442, 191.989, 4.944, -4.570, -12.400, 285.000, 42.037, 253.711
773.0822, 5.414, -4.244, -13.544, 299.983, 353.588, 277.460, 5.055, -4.077, -13.466, 313.279, 83.598, 189.421, 4.944, -4.048, -13.593, 288.412, 45.017, 244.688
773.5822, 5.403, -2.605, -13.279, 343.987, 351.758, 276.608, 5.046, -2.478, -13.173, 316.565, 65.118, 215.252, 4.934, -2.406, -13.268, 307.650, 24.075, 265.489
774.0822, 5.404, -2.615, -13.247, 358.436, 349.177, 271.466, 5.011, -2.559, -13.108, 335.185, 40.901, 248.367, 4.942, -2.428, -13.189, 325.014, 18.484, 272.266
774.5822, 5.410, -2.485, -13.146, 71.540, 348.501, 261.760, 5.048, -2.402, -12.978, 338.901, 42.813, 259.917, 4.925, -2.310, -12.951, 350.177, 9.453, 282.483
775.0822, 5.389, -2.390, -13.069, 330.118, 337.752, 280.191, 5.033, -2.392, -12.952, 329.571, 45.433, 247.768, 4.948, -2.282, -12.969, 337.196, 17.105, 271.787
775.5822, 5.395, -1.798, -14.077, 302.225, 330.790, 295.349, 5.020, -1.719, -13.976, 310.155, 62.471, 216.895, 4.930, -1.633, -14.093, 297.661, 22.642, 262.084
776.0822, 5.385, -1.558, -14.376, 320.013, 330.761, 291.039, 5.019, -1.494, -14.276, 315.086, 51.685, 228.181, 4.947, -1.391, -14.371, 309.926, 24.220, 260.227
776.5822, 5.380, -0.855, -13.968, 335.749, 333.006, 285.224, 5.019, -0.792, -13.880, 315.849, 49.520, 232.835, 4.944, -0.689, -13.974, 311.237, 25.179, 263.855
777.0822, 5.355, -0.057, -13.522, 351.877, 324.163, 281.532, 5.016, 0.026, -13.465, 312.951, 50.312, 232.968, 4.937, 0.121, -13.555, 309.513, 23.725, 262.966
777.5822, 5.355, -0.072, -13.512, 358.047, 324.386, 277.766, 5.000, 0.013, -13.447, 313.940, 41.827, 239.568, 4.944, 0.131, -13.543, 310.557, 22.043, 268.830
778.0822, 5.341, 0.153, -13.398, 340.920, 320.207, 289.174, 4.973, 0.179, -13.302, 315.781, 34.470, 249.344, 4.932, 0.321, -13.406, 310.295, 21.418, 269.045
778.5822, 3.854, 0.878, -12.874, 359.352, 330.187, 278.603, 3.468, 0.889, -12.749, 338.757, 27.342, 261.360, 3.421, 1.086, -12.902, 305.445, 17.700, 270.364
779.0822, 1.391, 0.817, -12.902, 38.224, 340.973, 264.526, 1.043, 0.572, -12.721, 32.981, 67.827, 336.233, 0.929, 1.050, -12.842, 321.578, 11.698, 279.579
779.5822, 1.071, 1.374, -12.897, 20.030, 20.137, 356.365, 1.115, 0.939, -12.683, 335.653, 3.897, 4.627, 0.782, 0.949, -12.854, 346.004, 318.011, 9.174
780.0822, 1.240, 1.415, -12.878, 2.498, 5.671, 358.271, 1.210, 0.967, -12.754, 324.118, 317.165, 15.429, 1.042, 0.924, -12.805, 351.383, 323.895, 11.438
780.5822, 2.882, 1.387, -13.350, 22.226, 33.588, 1.758, 2.841, 0.986, -13.235, 327.641, 332.569, 4.238, 2.691, 0.945, -13.227, 348.917, 341.970, 14.822
781.0822, 2.916, 1.394, -13.385, 18.489, 9.544, 0.737, 2.949, 0.979, -13.257, 329.948, 341.910, 7.051, 2.777, 0.934, -13.257, 351.369, 343.852, 11.841
781.5822, 2.129, 1.414, -13.702, 5.611, 1.375, 0.500, 2.177, 0.982, -13.553, 330.167, 342.567, 5.013, 2.001, 0.933, -13.557, 352.644, 340.232, 12.636
782.0822, 2.063, 1.419, -13.719, 2.049, 1.691, 359.749, 2.128, 0.975, -13.572, 332.217, 349.021, 3.940, 1.951, 0.929, -13.566, 352.589, 344.952, 9.999
782.5822, 1.553, 1.417, -13.910, 1.991, 9.026, 358.311, 1.663, 0.978, -13.796, 330.426, 8.089, 2.681, 1.456, 0.918, -13.766, 353.576, 353.336, 6.303
783.0822, 1.583, 1.408, -13.949, 10.542, 21.268, 359.761, 1.719, 0.987, -13.843, 332.480, 18.454, 2.954, 1.538, 0.939, -13.762, 347.350, 5.655, 5.580
783.5822, 1.644, 1.393, -13.963, 18.185, 35.123, 357.467, 1.765, 0.947, -13.876, 338.117, 29.003, 3.093, 1.589, 0.946, -13.777, 344.507, 16.532, 1.716
784.0822, 2.034, 1.401, -13.024, 16.219, 42.859, 359.003, 2.198, 0.973, -12.961, 334.182, 42.931, 2.978, 1.998, 0.941, -12.843, 347.588, 24.234, 357.371
784.5822, 5.290, 5.509, -9.708, 0.400, 49.681, 358.971, 5.466, 5.068, -9.644, 332.386, 47.676, 1.677, 5.283, 5.024, -9.512, 345.930, 30.481, 355.333
785.0822, 9.491, 11.980, -5.588, 18.182, 42.927, 358.668, 9.632, 11.553, -5.535, 335.941, 39.490, 2.790, 9.459, 11.520, -5.402, 350.776, 20.338, 2.478
785.5822, 13.142, 15.937, -1.935, 38.341, 44.721, 2.095, 13.270, 15.440, -1.913, 5.114, 37.606, 357.086, 13.062, 15.512, -1.778, 357.124, 17.578, 1.510
786.0822, 16.793, 17.413, 1.670, 47.074, 60.569, 4.704, 16.976, 16.847, 1.635, 10.485, 53.864, 5.336, 16.698, 17.018, 1.843, 355.801, 20.747, 3.748
786.5822, 20.402, 16.423, 5.312, 43.583, 53.674, 4.380, 20.557, 15.894, 5.316, 6.399, 38.473, 5.514, 20.316, 16.020, 5.472, 353.624, 19.606, 3.718
787.0822, 24.003, 12.926, 8.945, 44.251, 45.223, 3.525, 24.088, 12.398, 8.962, 10.952, 7.021, 21.280, 23.943, 12.528, 9.102, 351.376, 21.013, 3.153
787.5822, 27.606, 6.924, 12.596, 45.409, 38.006, 3.680, 27.698, 6.414, 12.619, 10.031, 358.745, 18.932, 27.526, 6.521, 12.737, 353.678, 14.962, 2.184
788.0822, 29.870, 1.440, 14.872, 30.575, 322.004, 353.847, 29.903, 0.973, 14.949, 357.306, 297.844, 16.104, 29.766, 0.993, 14.964, 356.699, 337.192, 356.988
788.5822, 29.879, 1.468, 14.765, 12.799, 252.427, 359.120, 29.789, 1.086, 14.854, 316.716, 249.063, 12.129, 29.710, 1.007, 14.740, 350.799, 278.202, 358.164
789.0822, 29.889, 1.513, 14.667, 344.064, 229.534, 3.224, 29.673, 1.062, 14.693, 334.237, 240.079, 3.839, 29.725, 1.026, 14.526, 341.299, 243.467, 9.704
789.5822, 29.842, 1.525, 14.734, 331.363, 228.563, 1.295, 29.613, 1.081, 14.678, 323.353, 226.425, 10.739, 29.726, 1.007, 14.532, 353.354, 217.857, 12.138
790.0822, 29.834, 1.525, 14.736, 332.137, 226.559, 0.659, 29.620, 1.063, 14.657, 331.593, 225.633, 5.885, 29.725, 1.020, 14.525, 341.387, 223.322, 7.152
790.5822, 29.825, 1.526, 14.726, 332.319, 227.306, 0.902, 29.622, 1.059, 14.647, 332.862, 223.507, 7.409, 29.722, 1.018, 14.522, 342.751, 225.505, 11.932
791.0822, 29.796, 1.477, 14.698, 11.917, 229.961, 1.616, 29.619, 1.012, 14.644, 348.462, 216.788, 11.313, 29.728, 1.028, 14.515, 337.273, 222.036, 5.858
791.5822, 29.791, 1.461, 14.682, 22.573, 219.113, 359.049, 29.632, 1.037, 14.648, 335.699, 218.202, 13.231, 29.736, 1.013, 14.515, 345.065, 224.886, 6.119
792.0822, 29.222, 1.457, 14.071, 22.944, 206.450, 359.480, 29.051, 1.033, 14.041, 337.804, 213.174, 8.970, 29.153, 1.010, 13.914, 345.176, 222.435, 6.674
792.5822, 29.168, 1.465, 14.122, 17.984, 267.330, 7.099, 28.994, 1.043, 14.096, 334.089, 244.094, 8.570, 29.149, 1.004, 13.907, 345.862, 221.361, 11.632
793.0822, 29.174, 1.494, 14.132, 0.073, 267.870, 1.813, 28.993, 1.037, 14.118, 336.067, 249.734, 4.172, 29.099, 1.003, 13.926, 347.633, 230.083, 4.768
793.5822, 29.195, 1.473, 14.884, 12.811, 266.727, 0.483, 28.996, 1.034, 14.906, 340.961, 269.037, 353.059, 29.123, 1.009, 14.668, 345.615, 226.669, 9.096
794.0822, 29.196, 1.457, 14.812, 18.991, 270.853, 1.964, 29.041, 1.012, 14.855, 344.301, 267.627, 357.909, 29.110, 0.999, 14.634, 348.263, 240.795, 7.008
794.5822, 28.834, 1.463, 14.768, 16.876, 270.146, 3.509, 28.673, 1.032, 14.875, 340.488, 272.614, 1.715, 28.682, 1.004, 14.655, 347.325, 254.309, 6.694
795.0822, 26.893, 1.476, 14.788, 10.047, 268.951, 0.712, 26.728, 1.029, 14.874, 340.692, 269.419, 1.204, 26.749, 1.008, 14.654, 346.499, 255.243, 3.350
795.5822, 21.482, 9.417, 14.772, 15.126, 270.018, 1.159, 21.318, 8.980, 14.849, 340.736, 267.045, 1.560, 21.345, 8.957, 14.633, 345.711, 254.497, 4.934
796.0822, 17.654, 14.840, 14.757, 30.067, 267.289, 2.487, 17.520, 14.417, 14.831, 343.264, 262.836, 4.590, 17.537, 14.406, 14.625, 346.061, 253.854, 5.395
796.5822, 13.711, 17.774, 14.518, 37.749, 264.329, 3.973, 13.596, 17.359, 14.586, 346.296, 256.913, 6.849, 13.613, 17.361, 14.392, 345.124, 253.801, 2.613
797.0822, 9.338, 18.200, 14.048, 47.065, 260.637, 5.269, 9.257, 17.770, 14.113, 359.201, 245.609, 15.925, 9.266, 17.804, 13.924, 346.756, 247.361, 5.338
797.5822, 6.204, 16.223, 14.034, 7.012, 175.939, 350.782, 6.008, 15.758, 14.108, 341.920, 233.601, 12.011, 6.060, 15.760, 13.981, 343.718, 253.263, 357.645
798.0822, 2.841, 11.628, 14.071, 36.856, 178.307, 2.446, 2.666, 11.271, 14.022, 328.015, 192.330, 16.369, 2.767, 11.209, 13.955, 345.007, 216.990, 0.882
798.5822, 0.177, 5.402, 14.099, 44.667, 167.000, 3.334, 0.044, 5.055, 14.014, 327.608, 177.138, 13.422, 0.175, 4.984, 13.997, 349.861, 198.659, 358.245
799.0822, 0.278, 1.374, 14.154, 26.638, 136.258, 1.206, 0.205, 0.995, 13.987, 325.205, 156.117, 6.614, 0.360, 0.933, 14.032, 346.896, 162.125, 359.680
799.5822, 0.241, 1.400, 14.122, 15.084, 137.945, 5.500, 0.224, 0.998, 13.946, 325.215, 136.621, 13.493, 0.346, 0.942, 14.015, 341.121, 150.994, 8.660
800.0822, 1.067, 1.391, 14.054, 20.774, 144.214, 5.180, 1.076, 1.014, 13.867, 322.254, 136.979, 9.874, 1.202, 0.951, 13.945, 338.174, 147.458, 2.996
800.5822, 1.490, 1.397, 13.506, 17.743, 133.768, 3.305, 1.527, 1.044, 13.319, 314.504, 136.216, 2.210, 1.633, 0.953, 13.408, 337.259, 139.945, 7.154
801.0822, 2.324, 1.390, 12.971, 21.889, 137.702, 3.571, 2.346, 0.996, 12.789, 327.943, 135.591, 4.183, 2.475, 0.953, 12.891, 337.740, 138.002, 3.258
801.5822, 5.860, 6.125, 9.390, 21.076, 140.303, 3.324, 5.891, 5.723, 9.217, 330.950, 133.549, 6.246, 6.011, 5.687, 9.309, 337.248, 140.051, 1.046
802.0822, 9.803, 12.329, 5.375, 30.129, 142.277, 2.974, 9.852, 11.940, 5.172, 342.081, 134.466, 2.913, 9.959, 11.905, 5.329, 339.041, 133.112, 7.669
802.5822, 13.445, 16.008, 1.729, 47.087, 142.669, 3.323, 13.445, 15.537, 1.527, 6.584, 140.488, 359.155, 13.599, 15.621, 1.710, 341.484, 130.238, 7.941
803.0822, 17.079, 17.228, -1.904, 47.994, 141.631, 2.939, 17.052, 16.747, -2.090, 8.267, 141.749, 0.151, 17.227, 16.842, -1.920, 341.879, 128.975, 7.998
803.5822, 20.708, 15.953, -5.528, 47.259, 141.049, 2.973, 20.690, 15.475, -5.708, 8.011, 138.797, 359.113, 20.856, 15.567, -5.544, 341.414, 127.921, 8.317
804.0822, 24.332, 12.178, -9.153, 46.521, 141.688, 3.088, 24.319, 11.734, -9.322, 353.067, 140.013, 357.920, 24.480, 11.791, -9.174, 341.145, 128.657, 7.829
804.5822, 27.959, 5.901, -12.784, 46.368, 142.523, 3.352, 27.942, 5.462, -12.940, 358.431, 142.489, 329.490, 28.108, 5.513, -12.808, 341.140, 129.015, 7.519
805.0822, 29.854, 1.434, -14.815, 30.192, 175.589, 11.740, 29.813, 0.984, -14.934, 341.042, 140.096, 30.982, 29.972, 1.010, -14.894, 339.716, 146.663, 10.522
805.5822, 29.801, 1.505, -14.756, 349.294, 269.464, 1.914, 29.656, 1.057, -14.873, 320.690, 215.369, 23.499, 29.845, 1.016, -14.991, 339.416, 201.737, 7.293
806.0822, 29.814, 1.492, -14.704, 357.241, 277.838, 359.371, 29.584, 1.093, -14.704, 314.348, 268.270, 1.507, 29.743, 1.031, -14.949, 337.648, 222.064, 3.547
806.5822, 29.862, 1.507, -13.764, 345.883, 283.560, 1.609, 29.672, 1.081, -13.760, 318.718, 256.397, 9.060, 29.740, 1.011, -13.942, 343.886, 240.238, 10.018
807.0822, 29.836, 1.532, -13.846, 324.767, 301.176, 357.831, 29.637, 1.067, -13.780, 326.515, 284.566, 357.118, 29.621, 1.026, -13.945, 340.625, 265.020, 7.427
807.5822, 29.880, 1.529, -13.858, 320.882, 304.999, 356.780, 29.667, 1.006, -13.745, 6.056, 284.612, 342.282, 29.637, 1.027, -13.891, 335.908, 275.957, 16.120
808.0822, 29.895, 1.528, -13.835, 321.091, 302.973, 355.950, 29.676, 1.031, -13.708, 356.172, 289.409, 343.348, 29.647, 1.028, -13.886, 336.492, 271.001, 9.327
808.5822, 29.876, 1.526, -13.827, 323.795, 299.835, 357.239, 29.664, 1.053, -13.728, 345.780, 280.835, 339.935, 29.639, 1.025, -13.904, 336.878, 263.978, 14.034
809.0822, 29.851, 1.507, -13.825, 343.796, 290.597, 1.061, 29.661, 1.065, -13.749, 339.871, 273.763, 336.828, 29.639, 1.022, -13.921, 338.878, 260.527, 11.755
809.5822, 29.843, 1.500, -13.827, 350.397, 280.832, 1.829, 29.664, 1.062, -13.756, 338.980, 271.737, 341.173, 29.647, 1.021, -13.926, 340.276, 263.213, 15.627
810.0822, 29.856, 1.526, -13.832, 329.293, 280.192, 2.970, 29.664, 1.048, -13.754, 344.417, 277.871, 328.712, 29.654, 1.013, -13.934, 342.268, 260.830, 14.876
810.5822, 29.889, 1.530, -13.821, 318.531, 296.351, 355.493, 29.673, 1.061, -13.734, 339.958, 281.439, 319.244, 29.648, 1.017, -13.914, 341.826, 265.421, 14.720
811.0822, 29.884, 1.529, -13.821, 320.238, 297.473, 356.032, 29.680, 1.070, -13.736, 335.091, 279.599, 323.651, 29.644, 1.016, -13.901, 342.526, 269.243, 13.766
811.5822, 29.879, 1.529, -13.821, 320.337, 295.725, 356.345, 29.677, 1.068, -13.745, 335.089, 277.284, 325.090, 29.644, 1.013, -13.909, 343.008, 267.183, 13.931
812.0822, 29.874, 1.528, -13.819, 321.696, 295.352, 356.621, 29.676, 1.069, -13.747, 334.493, 276.641, 325.609, 29.644, 1.013, -13.911, 342.737, 266.645, 13.969
812.5822, 29.840, 1.491, -13.805, 359.510, 296.206, 358.871, 29.685, 1.076, -13.733, 331.246, 277.943, 333.150, 29.643, 1.015, -13.898, 342.577, 270.521, 14.093
813.0822, 29.843, 1.496, -13.806, 356.503, 297.476, 359.517, 29.638, 1.114, -13.608, 330.084, 282.013, 16.531, 29.649, 1.013, -13.908, 343.144, 268.147, 14.097
813.5822, 29.850, 1.503, -13.809, 349.731, 298.503, 359.743, 29.625, 0.990, -13.610, 4.645, 281.785, 5.931, 29.649, 1.014, -13.908, 342.601, 267.737, 14.263
814.0822, 29.813, 1.421, -13.788, 37.734, 296.978, 0.770, 29.607, 1.022, -13.579, 358.702, 291.837, 346.172, 29.652, 1.028, -13.910, 340.362, 267.628, 10.394
814.5822, 29.213, 1.421, -13.587, 37.224, 294.973, 2.098, 28.970, 1.079, -13.325, 347.036, 296.345, 353.362, 29.072, 1.013, -13.716, 344.206, 265.863, 12.416
815.0822, 29.211, 1.425, -13.590, 35.401, 292.599, 2.326, 28.950, 1.063, -13.358, 345.609, 289.580, 348.179, 29.075, 1.011, -13.724, 344.667, 264.207, 11.260
815.5822, 29.208, 1.433, -13.596, 31.683, 290.815, 2.038, 28.960, 1.040, -13.369, 351.654, 286.260, 358.779, 29.066, 1.010, -13.723, 345.870, 264.022, 10.485
816.0822, 28.766, 1.465, -13.164, 16.321, 282.650, 2.896, 28.504, 1.067, -12.929, 340.449, 286.033, 2.226, 28.592, 1.016, -13.264, 344.810, 264.174, 8.665
816.5822, 28.513, 1.478, -12.969, 9.463, 277.232, 2.620, 28.307, 1.084, -12.791, 321.312, 287.025, 350.716, 28.339, 1.014, -13.071, 346.874, 260.207, 10.764
817.0822, 28.523, 1.487, -12.970, 2.200, 277.933, 3.344, 28.327, 1.067, -12.829, 327.194, 289.975, 344.692, 28.332, 1.016, -13.061, 347.868, 263.029, 6.759
817.5822, 28.525, 1.489, -12.970, 0.605, 276.248, 2.999, 28.340, 1.063, -12.858, 317.465, 274.250, 11.590, 28.344, 1.018, -13.059, 338.729, 262.875, 7.793
818.0822, 28.569, 1.485, -12.896, 1.433, 345.573, 0.658, 28.391, 1.062, -12.790, 322.038, 298.566, 4.969, 28.338, 1.019, -13.002, 338.922, 279.600, 19.309
818.5822, 28.562, 1.479, -12.883, 8.511, 350.409, 0.945, 28.446, 1.041, -12.739, 330.305, 313.351, 4.869, 28.339, 1.010, -12.937, 344.677, 294.516, 10.833
819.0822, 27.499, 1.424, -11.892, 36.781, 317.466, 358.256, 27.405, 0.995, -11.817, 345.613, 285.774, 7.530, 27.326, 1.008, -12.008, 348.948, 280.356, 15.069
819.5822, 26.635, 1.392, -11.653, 47.491, 303.414, 356.801, 26.596, 0.952, -11.615, 356.706, 274.125, 8.914, 26.515, 0.999, -11.802, 349.390, 274.620, 12.862
820.0822, 26.477, 1.398, -11.667, 45.017, 296.196, 357.651, 26.443, 0.950, -11.629, 356.984, 269.241, 8.986, 26.373, 1.002, -11.815, 346.412, 271.856, 11.454
820.5822, 26.505, 1.467, -11.740, 13.632, 273.765, 1.261, 26.381, 1.052, -11.673, 323.679, 267.982, 354.509, 26.375, 1.015, -11.859, 342.727, 261.535, 13.873
821.0822, 25.966, 1.481, -11.593, 1.107, 284.818, 3.421, 25.826, 1.048, -11.542, 320.695, 263.337, 359.628, 25.812, 1.010, -11.727, 342.592, 258.068, 15.056
821.5822, 25.115, 0.026, -11.397, 8.634, 271.976, 1.570, 24.974, -0.386, -11.321, 318.082, 268.540, 355.784, 24.960, -0.431, -11.509, 341.883, 261.091, 15.025
822.0822, 25.139, -3.965, -11.475, 29.778, 199.326, 356.370, 24.966, -4.347, -11.427, 317.074, 226.247, 24.060, 25.021, -4.358, -11.557, 333.890, 249.416, 7.404
822.5822, 25.135, -8.542, -11.607, 16.690, 188.721, 358.536, 24.957, -8.943, -11.642, 315.835, 213.570, 10.081, 25.060, -8.967, -11.763, 338.878, 223.461, 6.141
823.0822, 24.648, -8.512, -11.878, 0.258, 272.403, 2.249, 24.470, -8.928, -11.805, 317.638, 266.622, 4.334, 24.472, -8.970, -12.004, 343.272, 257.282, 11.898
823.5822, 22.607, -8.517, -11.689, 3.878, 271.707, 2.643, 22.430, -8.940, -11.611, 319.623, 262.986, 7.087, 22.407, -9.004, -11.821, 355.010, 256.208, 13.871
824.0822, 20.622, -8.504, -11.593, 355.394, 284.699, 3.689, 20.433, -9.020, -11.533, 354.259, 269.137, 356.187, 20.431, -9.069, -11.718, 6.053, 259.544, 8.891
824.5822, 18.807, -8.481, -10.823, 334.437, 289.948, 2.155, 18.605, -9.005, -10.743, 352.514, 271.129, 350.992, 18.587, -9.072, -10.932, 9.651, 260.532, 17.304
825.0822, 17.425, -8.465, -10.896, 306.579, 273.570, 3.710, 17.152, -8.989, -10.814, 348.830, 268.055, 352.067, 17.141, -9.057, -10.997, 6.742, 258.105, 18.448
825.5822, 16.373, -8.466, -11.236, 298.563, 287.127, 354.414, 16.075, -8.985, -11.160, 347.956, 268.744, 351.969, 16.066, -9.058, -11.349, 7.001, 258.102, 17.561
826.0822, 15.357, -8.474, -11.295, 319.471, 298.130, 352.419, 15.103, -8.980, -11.200, 345.873, 276.982, 350.769, 15.065, -9.047, -11.395, 4.684, 262.599, 20.985
826.5822, 13.629, -8.491, -10.716, 343.091, 313.577, 353.185, 13.412, -8.982, -10.630, 346.108, 280.410, 351.439, 13.366, -9.052, -10.831, 6.025, 263.615, 22.117
827.0822, 11.615, -8.495, -10.265, 347.887, 320.844, 355.396, 11.409, -8.957, -10.171, 336.985, 288.757, 338.369, 11.357, -9.050, -10.395, 5.472, 262.582, 24.033
827.5822, 9.678, -8.495, -9.403, 348.644, 342.584, 354.969, 9.473, -8.951, -9.321, 334.010, 292.358, 339.884, 9.419, -9.056, -9.548, 5.938, 263.941, 22.516
828.0822, 8.708, -8.505, -8.884, 356.618, 341.531, 357.982, 8.518, -8.931, -8.838, 325.786, 282.698, 349.054, 8.465, -9.059, -9.035, 6.694, 264.078, 20.007
828.5822, 8.692, -8.504, -8.983, 356.042, 236.719, 2.215, 8.482, -8.849, -9.027, 310.196, 234.360, 8.544, 8.524, -9.037, -9.151, 1.258, 241.181, 24.368
829.0822, 9.559, -8.503, -10.554, 354.140, 246.451, 2.884, 9.326, -8.860, -10.561, 314.117, 249.406, 358.431, 9.377, -9.040, -10.710, 0.879, 246.747, 25.375
829.5822, 8.466, -8.502, -12.037, 354.809, 264.384, 2.025, 8.203, -8.753, -12.002, 294.077, 284.921, 333.133, 8.272, -9.029, -12.181, 356.848, 252.341, 24.680
830.0822, 8.033, -8.651, -12.169, 325.049, 265.193, 4.106, 7.659, -8.754, -12.131, 271.827, 348.424, 277.743, 7.598, -9.015, -12.313, 332.090, 248.828, 37.277
830.5822, 6.266, -9.539, -12.166, 271.415, 237.859, 33.912, 5.899, -9.337, -12.113, 316.018, 92.146, 175.385, 5.737, -9.366, -12.299, 285.866, 175.327, 119.413
831.0822, 5.498, -7.936, -12.582, 273.722, 51.309, 220.061, 5.126, -7.748, -12.535, 318.800, 93.398, 172.774, 4.959, -7.756, -12.714, 284.823, 187.847, 108.199
831.5822, 5.515, -5.865, -12.846, 292.734, 58.486, 212.473, 5.118, -5.664, -12.827, 319.512, 98.000, 168.967, 4.957, -5.664, -12.990, 284.763, 184.195, 109.373
832.0822, 5.510, -3.865, -12.084, 298.689, 32.578, 238.971, 5.115, -3.670, -12.065, 318.269, 96.240, 172.867, 4.955, -3.662, -12.235, 285.723, 187.708, 110.381
832.5822, 5.507, -2.837, -12.193, 294.936, 29.002, 243.818, 5.113, -2.651, -12.163, 317.026, 95.605, 174.580, 4.955, -2.640, -12.336, 287.206, 188.433, 108.964
833.0822, 5.490, -2.864, -13.411, 276.529, 339.806, 290.971, 5.111, -2.693, -13.373, 315.696, 94.408, 172.798, 4.959, -2.687, -13.549, 286.794, 182.542, 109.664
